Unnamed: 0,datetime,precip_mm
1063,11/28/2024,0.7900004265999999
1064,11/29/2024,1.5600008423999998
1065,11/30/2024,0.050000027
1066,12/01/2024,0.12000006479999999
1067,12/02/2024,0.030000016199999997
1068,12/03/2024,0.26000014039999997
1069,12/04/2024,0.48000025919999995
1070,12/05/2024,0.2200001188
1071,12/06/2024,0.0200000108
1072,12/07/2024,0.6700003617999999
1073,12/08/2024,0.4100002213999974
1074,12/09/2024,1.1500006209999973
1075,12/10/2024,0.100000054
1076,12/11/2024,0.0
1077,12/12/2024,0.24000012959999997
1078,12/13/2024,0.3300001782
1079,12/14/2024,0.2300001242
1080,12/15/2024,0.7400003995999974
1081,12/16/2024,1.7300009341999998
1082,12/17/2024,0.3300001782
1083,12/18/2024,0.35000018899999746
1084,12/19/2024,2.1000011339999998
1085,12/20/2024,0.0100000054
1086,12/21/2024,0.030000016199999997
1087,12/22/2024,0.0
1088,12/23/2024,0.3300001782
1089,12/24/2024,0.0
1090,12/25/2024,0.2800001512
1091,12/26/2024,0.0
1092,12/27/2024,0.0
1093,12/28/2024,0.0
1094,12/29/2024,0.0
1095,12/30/2024,0.0
1096,12/31/2024,0.5000002699999999
